Sentence #,Word,Tag,POS
sentence 4578,lần,O,O
sentence 4578,.,O,O
sentence 4579,"""",O,O
sentence 4579,Bệnh_nhân,O,O
sentence 4579,510,B-PATIENT_ID,B-PATIENT_ID
sentence 4579,"""",O,O
sentence 4579,",",O,O
sentence 4579,nữ,B-GENDER,B-GENDER
sentence 4579,",",O,O
sentence 4579,57,B-AGE,B-AGE
sentence 4579,tuổi,O,O
sentence 4579,",",O,O
sentence 4579,ở,O,O
sentence 4579,tại,O,O
sentence 4579,phường,B-LOCATION,B-LOCATION
sentence 4579,12,I-LOCATION,I-LOCATION
sentence 4579,",",O,O
sentence 4579,quận,B-LOCATION,B-LOCATION
sentence 4579,10,I-LOCATION,I-LOCATION
sentence 4579,",",O,O
sentence 4579,được,O,O
sentence 4579,công_bố,O,O
sentence 4579,hôm,O,O
sentence 4579,31/7,B-DATE,B-DATE
sentence 4579,.,O,O
sentence 4580,Từ,O,O
sentence 4580,đầu,O,O
sentence 4580,mùa,O,O
sentence 4580,dịch,O,O
sentence 4580,",",O,O
sentence 4580,đã,O,O
sentence 4580,có,O,O
sentence 4580,26,O,O
sentence 4580,ca,O,O
sentence 4580,tử_vong,O,O
sentence 4580,",",O,O
sentence 4580,trong,O,O
sentence 4580,số,O,O
sentence 4580,này,O,O
sentence 4580,có,O,O
sentence 4580,bệnh_nhân,O,O
sentence 4580,418,B-PATIENT_ID,B-PATIENT_ID
sentence 4580,đã,O,O
sentence 4580,có,O,O
sentence 4580,4,O,O
sentence 4580,lần,O,O
sentence 4580,âm_tính,O,O
sentence 4580,với,O,O
sentence 4580,COVID,O,O
sentence 4580,-,O,O
sentence 4580,19,O,O
sentence 4580,.,O,O
sentence 4581,Đảm_bảo,O,O
sentence 4581,các,O,O
sentence 4581,bệnh_nhân,O,O
sentence 4581,giữ,O,O
sentence 4581,đúng,O,O
sentence 4581,khoảng_cách,O,O
sentence 4581,tối_thiểu,O,O
sentence 4581,2,O,O
sentence 4581,m,O,O
sentence 4581,ở,O,O
sentence 4581,cả,O,O
sentence 4581,khu_vực,O,O
sentence 4581,chờ,O,O
sentence 4581,và,O,O
sentence 4581,khu_vực,O,O
sentence 4581,lọc,O,O
sentence 4581,máu,O,O
sentence 4581,.,O,O
sentence 4582,Cùng,O,O
sentence 4582,ngày,O,O
sentence 4582,",",O,O
sentence 4582,bệnh_nhân,O,O
sentence 4582,về,O,O
sentence 4582,nhà,O,O
sentence 4582,ở,O,O
sentence 4582,quận,B-LOCATION,B-LOCATION
sentence 4582,Thủ_Đức,I-LOCATION,I-LOCATION
sentence 4582,.,O,O
sentence 4583,Trong,O,O
sentence 4583,số,O,O
sentence 4583,325,O,O
sentence 4583,bệnh_nhân,O,O
sentence 4583,ghi_nhận,O,O
sentence 4583,ở,O,O
sentence 4583,Việt_Nam,B-LOCATION,B-LOCATION
sentence 4583,",",O,O
sentence 4583,có,O,O
sentence 4583,267,O,O
sentence 4583,người,O,O
sentence 4583,đã,O,O
sentence 4583,bình_phục,O,O
sentence 4583,",",O,O
sentence 4583,58,O,O
sentence 4583,người,O,O
sentence 4583,tiếp_tục,O,O
sentence 4583,điều_trị,O,O
sentence 4583,",",O,O
sentence 4583,nặng,O,O
sentence 4583,nhất,O,O
sentence 4583,trong,O,O
sentence 4583,số,O,O
sentence 4583,này,O,O
sentence 4583,là,O,O
sentence 4583,bệnh_nhân,O,O
sentence 4583,91,B-PATIENT_ID,B-PATIENT_ID
sentence 4583,-,O,O
sentence 4583,phi_công,B-JOB,B-JOB
sentence 4583,người,O,O
sentence 4583,Anh,O,O
sentence 4583,.,O,O
sentence 4584,Tại,O,O
sentence 4584,Quảng_Trị,B-LOCATION,B-LOCATION
sentence 4584,",",O,O
sentence 4584,bệnh_nhân,O,O
sentence 4584,749,B-PATIENT_ID,B-PATIENT_ID
sentence 4584,tiếp_xúc,O,O
sentence 4584,gần,O,O
sentence 4584,với,O,O
sentence 4584,bệnh_nhân,O,O
sentence 4584,750,B-PATIENT_ID,B-PATIENT_ID
sentence 4584,.,O,O
sentence 4585,Cô,O,O
sentence 4585,được,O,O
sentence 4585,chuyển,O,O
sentence 4585,về,O,O
sentence 4585,khu,O,O
sentence 4585,cách_ly,O,O
sentence 4585,Sư_đoàn,B-LOCATION,B-LOCATION
sentence 4585,241,I-LOCATION,I-LOCATION
sentence 4585,",",O,O
sentence 4585,tỉnh,B-LOCATION,B-LOCATION
sentence 4585,Ninh_Bình,I-LOCATION,I-LOCATION
sentence 4585,",",O,O
sentence 4585,mẫu,O,O
sentence 4585,bệnh_phẩm,O,O
sentence 4585,được,O,O
sentence 4585,gửi,O,O
sentence 4585,tới,O,O
sentence 4585,Viện,B-ORGANIZATION,B-ORGANIZATION
sentence 4585,Vệ_sinh,I-ORGANIZATION,I-ORGANIZATION
sentence 4585,Dịch_tễ,I-ORGANIZATION,I-ORGANIZATION
sentence 4585,Trung_ương,I-ORGANIZATION,I-ORGANIZATION
sentence 4585,ngày,O,O
sentence 4585,26,B-DATE,B-DATE
sentence 4585,-,I-DATE,I-DATE
sentence 4585,3,I-DATE,I-DATE
sentence 4585,.,O,O
sentence 4586,Đây,O,O
sentence 4586,là,O,O
sentence 4586,bệnh_nhân,O,O
sentence 4586,thứ,O,O
sentence 4586,hai,O,O
sentence 4586,ở,O,O
sentence 4586,Hà_Nội,B-LOCATION,B-LOCATION
sentence 4586,lây_nhiễm,O,O
sentence 4586,cộng_đồng,O,O
sentence 4586,",",O,O
sentence 4586,liên_quan,O,O
sentence 4586,đến,O,O
sentence 4586,Đà_Nẵng,B-LOCATION,B-LOCATION
sentence 4586,.,O,O
sentence 4587,Ông,O,O
sentence 4587,đã,O,O
sentence 4587,bàn,O,O
sentence 4587,với,O,O
sentence 4587,bà_xã,O,O
sentence 4587,và,O,O
sentence 4587,đã,O,O
sentence 4587,được,O,O
sentence 4587,bà_xã,O,O
sentence 4587,ủng_hộ,O,O
sentence 4587,để,O,O
sentence 4587,ông,O,O
sentence 4587,tình_nguyện,O,O
sentence 4587,đi,O,O
sentence 4587,hiến,O,O
sentence 4587,phổi,O,O
sentence 4587,",",O,O
sentence 4587,cứu,O,O
sentence 4587,người,O,O
sentence 4587,.,O,O
sentence 4588,Kết_quả,O,O
sentence 4588,xét_nghiệm,O,O
sentence 4588,ban_đầu,O,O
sentence 4588,có,O,O
sentence 4588,11,O,O
sentence 4588,mẫu,O,O
sentence 4588,âm_tính,O,O
sentence 4588,và,O,O
sentence 4588,nghi_ngờ,O,O
sentence 4588,dương_tính,O,O
sentence 4588,1,O,O
sentence 4588,mẫu,O,O
sentence 4588,.,O,O
sentence 4589,Bệnh_nhân,O,O
sentence 4589,đang,O,O
sentence 4589,được,O,O
sentence 4589,cách_ly,O,O
sentence 4589,tại,O,O
sentence 4589,Bệnh_viện,B-LOCATION,B-LOCATION
sentence 4589,Bệnh,I-LOCATION,I-LOCATION
sentence 4589,nhiệt_đới,I-LOCATION,I-LOCATION
sentence 4589,Trung_ương,I-LOCATION,I-LOCATION
sentence 4589,cơ_sở,I-LOCATION,I-LOCATION
sentence 4589,Đông_Anh,I-LOCATION,I-LOCATION
sentence 4589,",",O,O
sentence 4589,tình_trạng,O,O
sentence 4589,sức_khoẻ,O,O
sentence 4589,ổn_định,O,O
sentence 4589,.,O,O
sentence 4590,Đến,O,O
sentence 4590,ngày,O,O
sentence 4590,17,B-DATE,B-DATE
sentence 4590,-,I-DATE,I-DATE
sentence 4590,8,I-DATE,I-DATE
sentence 4590,(,O,O
sentence 4590,sau,O,O
sentence 4590,14,O,O
sentence 4590,ngày,O,O
sentence 4590,),O,O
sentence 4590,",",O,O
sentence 4590,TP,B-LOCATION,B-LOCATION
sentence 4590,Biên_Hoà,I-LOCATION,I-LOCATION
sentence 4590,đã,O,O
sentence 4590,công_bố,O,O
sentence 4590,quyết_định,O,O
sentence 4590,hết,O,O
sentence 4590,thời_gian,O,O
sentence 4590,cách_ly,O,O
sentence 4590,tuyến,O,O
sentence 4590,đường,O,O
sentence 4590,này,O,O
sentence 4590,.,O,O
sentence 4591,Trước,O,O
sentence 4591,đó,O,O
sentence 4591,",",O,O
sentence 4591,Bộ,B-ORGANIZATION,B-ORGANIZATION
sentence 4591,Y_tế,I-ORGANIZATION,I-ORGANIZATION
sentence 4591,cho,O,O
sentence 4591,biết,O,O
sentence 4591,chuyến,O,O
sentence 4591,bay,O,O
sentence 4591,VN814,B-TRANSPORTATION,B-TRANSPORTATION
sentence 4591,của,O,O
sentence 4591,Vietnam_Airlines,B-ORGANIZATION,B-ORGANIZATION
sentence 4591,từ,O,O
sentence 4591,Siem_Reap,B-LOCATION,B-LOCATION
sentence 4591,(,O,O
sentence 4591,Campuchia,B-LOCATION,B-LOCATION
sentence 4591,),O,O
sentence 4591,về,O,O
sentence 4591,TP.,B-LOCATION,B-LOCATION
sentence 4591,HCM,I-LOCATION,I-LOCATION
sentence 4591,ngày,O,O
sentence 4591,3,B-DATE,B-DATE
sentence 4591,-,I-DATE,I-DATE
sentence 4591,3,I-DATE,I-DATE
sentence 4591,có,O,O
sentence 4591,67,O,O
sentence 4591,hành_khách,O,O
sentence 4591,và,O,O
sentence 4591,6,O,O
sentence 4591,nhân_viên,O,O
sentence 4591,tổ,O,O
sentence 4591,bay,O,O
sentence 4591,.,O,O
sentence 4591,Hành_khách,O,O
sentence 4591,ngồi,O,O
sentence 4591,ở,O,O
sentence 4591,ghế,O,O
sentence 4591,33D,O,O
sentence 4591,sau,O,O
sentence 4591,đó,O,O
sentence 4591,chuyển_tiếp,O,O
sentence 4591,trên,O,O
sentence 4591,chuyến,O,O
sentence 4591,bay,O,O
sentence 4591,VN340,B-TRANSPORTATION,B-TRANSPORTATION
sentence 4591,đi,O,O
sentence 4591,Nagoya,B-LOCATION,B-LOCATION
sentence 4591,",",O,O
sentence 4591,Nhật_Bản,B-LOCATION,B-LOCATION
sentence 4591,(,O,O
sentence 4591,cất_cánh,O,O
sentence 4591,1h19,O,O
sentence 4591,ngày,O,O
sentence 4591,4,B-DATE,B-DATE
sentence 4591,-,I-DATE,I-DATE
sentence 4591,3,I-DATE,I-DATE
sentence 4591,",",O,O
sentence 4591,giờ,O,O
sentence 4591,Việt_Nam,O,O
sentence 4591,),O,O
sentence 4591,.,O,O
sentence 4592,Sau,O,O
sentence 4592,khi,O,O
sentence 4592,nhập_cảnh,O,O
sentence 4592,",",O,O
sentence 4592,ông,O,O
sentence 4592,về,O,O
sentence 4592,nhà,O,O
sentence 4592,và,O,O
sentence 4592,từ,O,O
sentence 4592,ngày,O,O
sentence 4592,14,B-DATE,B-DATE
sentence 4592,đến,O,O
sentence 4592,18,B-DATE,B-DATE
sentence 4592,-,I-DATE,I-DATE
sentence 4592,3,I-DATE,I-DATE
sentence 4592,có,O,O
sentence 4592,đi,O,O
sentence 4592,tới,O,O
sentence 4592,nhiều,O,O
sentence 4592,nơi,O,O
sentence 4592,và,O,O
sentence 4592,tiếp_xúc,O,O
sentence 4592,với,O,O
sentence 4592,nhiều,O,O
sentence 4592,người,O,O
sentence 4592,.,O,O
sentence 4593,Như_vậy,O,O
sentence 4593,",",O,O
sentence 4593,hiện,O,O
sentence 4593,Việt_Nam,B-LOCATION,B-LOCATION
sentence 4593,ghi_nhận,O,O
sentence 4593,ba,O,O
sentence 4593,ca,O,O
sentence 4593,tái,O,O
sentence 4593,dương_tính,O,O
sentence 4593,gồm,O,O
sentence 4593,bệnh_nhân,O,O
sentence 4593,22,B-PATIENT_ID,B-PATIENT_ID
sentence 4593,",",O,O
sentence 4593,137,B-PATIENT_ID,B-PATIENT_ID
sentence 4593,",",O,O
sentence 4593,188,B-PATIENT_ID,B-PATIENT_ID
sentence 4593,.,O,O
sentence 4594,98,O,O
sentence 4594,người,O,O
sentence 4594,F1,O,O
sentence 4594,liên_quan,O,O
sentence 4594,đám_tang,O,O
sentence 4594,"""",O,O
sentence 4594,bệnh_nhân,O,O
sentence 4594,1040,B-PATIENT_ID,B-PATIENT_ID
sentence 4594,"""",O,O
sentence 4594,ở,O,O
sentence 4594,xã,B-LOCATION,B-LOCATION
sentence 4594,Hoà_Phong,I-LOCATION,I-LOCATION
sentence 4594,(,O,O
sentence 4594,huyện,B-LOCATION,B-LOCATION
sentence 4594,Hoà_Vang,I-LOCATION,I-LOCATION
sentence 4594,),O,O
sentence 4594,đều,O,O
sentence 4594,có,O,O
sentence 4594,kết_quả,O,O
sentence 4594,xét_nghiệm,O,O
sentence 4594,âm_tính,O,O
sentence 4594,với,O,O
sentence 4594,nCoV,O,O
sentence 4594,",",O,O
sentence 4594,chiều,O,O
sentence 4594,31/8,B-DATE,B-DATE
sentence 4594,",",O,O
sentence 4594,Ban,B-ORGANIZATION,B-ORGANIZATION
sentence 4594,chỉ_đạo,I-ORGANIZATION,I-ORGANIZATION
sentence 4594,phòng,I-ORGANIZATION,I-ORGANIZATION
sentence 4594,",",I-ORGANIZATION,I-ORGANIZATION
sentence 4594,chống,I-ORGANIZATION,I-ORGANIZATION
sentence 4594,dịch,I-ORGANIZATION,I-ORGANIZATION
sentence 4594,Covid,I-ORGANIZATION,I-ORGANIZATION
sentence 4594,-,I-ORGANIZATION,I-ORGANIZATION
sentence 4594,19,I-ORGANIZATION,I-ORGANIZATION
sentence 4594,thành_phố,I-ORGANIZATION,I-ORGANIZATION
sentence 4594,Đà_Nẵng,I-ORGANIZATION,I-ORGANIZATION
sentence 4594,cho,O,O
sentence 4594,biết,O,O
sentence 4594,.,O,O
sentence 4595,Trong,O,O
sentence 4595,vòng,O,O
sentence 4595,14,O,O
sentence 4595,ngày,O,O
sentence 4595,qua,O,O
sentence 4595,",",O,O
sentence 4595,bà,O,O
sentence 4595,chỉ,O,O
sentence 4595,ở,O,O
sentence 4595,nhà,O,O
sentence 4595,và,O,O
sentence 4595,đến,O,O
sentence 4595,bệnh_viện,O,O
sentence 4595,điều_trị,O,O
sentence 4595,",",O,O
sentence 4595,không,O,O
sentence 4595,đi,O,O
sentence 4595,đến_nơi,O,O
sentence 4595,nào,O,O
sentence 4595,khác,O,O
sentence 4595,.,O,O
sentence 4596,Ngày,O,O
sentence 4596,19/7,B-DATE,B-DATE
sentence 4596,",",O,O
sentence 4596,anh,O,O
sentence 4596,khởi_phát,O,O
sentence 4596,với,O,O
sentence 4596,sốt,B-SYMPTOM_AND_DISEASE,B-SYMPTOM_AND_DISEASE
sentence 4596,nhẹ,I-SYMPTOM_AND_DISEASE,I-SYMPTOM_AND_DISEASE
sentence 4596,",",O,O
sentence 4596,viêm,B-SYMPTOM_AND_DISEASE,B-SYMPTOM_AND_DISEASE
sentence 4596,họng,I-SYMPTOM_AND_DISEASE,I-SYMPTOM_AND_DISEASE
sentence 4596,.,O,O
sentence 4597,Cô,O,O
sentence 4597,cũng,O,O
sentence 4597,thường_xuyên,O,O
sentence 4597,mua,O,O
sentence 4597,hàng,O,O
sentence 4597,tại,O,O
sentence 4597,nhà,O,O
sentence 4597,"""",O,O
sentence 4597,bệnh_nhân,O,O
sentence 4597,250,B-PATIENT_ID,B-PATIENT_ID
sentence 4597,"""",O,O
sentence 4597,",",O,O
sentence 4597,ngày,O,O
sentence 4597,mua,O,O
sentence 4597,hàng,O,O
sentence 4597,lần,O,O
sentence 4597,cuối,O,O
sentence 4597,là,O,O
sentence 4597,25/3,B-DATE,B-DATE
sentence 4597,.,O,O
sentence 4598,Nghề_nghiệp,O,O
sentence 4598,là,O,O
sentence 4598,thợ,O,O
sentence 4598,làm,O,O
sentence 4598,móng,O,O
sentence 4598,.,O,O
sentence 4599,Hiện_tại,O,O
sentence 4599,anh,O,O
sentence 4599,không,O,O
sentence 4599,ho,O,O
sentence 4599,",",O,O
sentence 4599,không,O,O
sentence 4599,đau,O,O
sentence 4599,họng,O,O
sentence 4599,",",O,O
sentence 4599,không,O,O
sentence 4599,khó,O,O
sentence 4599,thở,O,O
sentence 4599,",",O,O
sentence 4599,tiếp_xúc,O,O
sentence 4599,được,O,O
sentence 4599,.,O,O
sentence 4600,Bệnh_nhân,O,O
sentence 4600,chỉ,O,O
sentence 4600,tiếp_xúc,O,O
sentence 4600,",",O,O
sentence 4600,nói_chuyện,O,O
sentence 4600,với,O,O
sentence 4600,chủ,O,O
sentence 4600,quán,O,O
sentence 4600,khi,O,O
sentence 4600,đưa,O,O
sentence 4600,phở,O,O
sentence 4600,và,O,O
sentence 4600,thanh_toán,O,O
sentence 4600,",",O,O
sentence 4600,lúc,O,O
sentence 4600,đó,O,O
sentence 4600,có,O,O
sentence 4600,đeo,O,O
sentence 4600,khẩu_trang,O,O
sentence 4600,",",O,O
sentence 4600,chỉ,O,O
sentence 4600,tháo,O,O
sentence 4600,khẩu_trang,O,O
sentence 4600,khi,O,O
sentence 4600,ăn,O,O
sentence 4600,.,O,O
sentence 4601,Ngay,O,O
sentence 4601,sau,O,O
sentence 4601,đó,O,O
sentence 4601,",",O,O
sentence 4601,bệnh_nhân,O,O
sentence 4601,được,O,O
sentence 4601,chuyển,O,O
sentence 4601,đến,O,O
sentence 4601,cơ_sở,B-LOCATION,B-LOCATION
sentence 4601,2,I-LOCATION,I-LOCATION
sentence 4601,Trung_tâm,I-LOCATION,I-LOCATION
sentence 4601,Y_tế,I-LOCATION,I-LOCATION
sentence 4601,huyện,I-LOCATION,I-LOCATION
sentence 4601,Bình_Sơn,I-LOCATION,I-LOCATION
sentence 4601,điều_trị,O,O
sentence 4601,.,O,O
sentence 4602,Riêng,O,O
sentence 4602,Bệnh_viện,B-ORGANIZATION,B-ORGANIZATION
sentence 4602,Bệnh,I-ORGANIZATION,I-ORGANIZATION
sentence 4602,nhiệt_đới,I-ORGANIZATION,I-ORGANIZATION
sentence 4602,Trung_ương,I-ORGANIZATION,I-ORGANIZATION
sentence 4602,đang,O,O
sentence 4602,điều_trị,O,O
sentence 4602,15,O,O
sentence 4602,bệnh_nhân,O,O
sentence 4602,Covid,O,O
sentence 4602,-,O,O
sentence 4602,19,O,O
sentence 4602,.,O,O
sentence 4603,Bệnh_viện,B-ORGANIZATION,B-ORGANIZATION
sentence 4603,Bạch_Mai,I-ORGANIZATION,I-ORGANIZATION
sentence 4603,có,O,O
sentence 4603,hai,O,O
sentence 4603,nữ,O,O
sentence 4603,điều_dưỡng,O,O
sentence 4603,tại,O,O
sentence 4603,Trung_tâm,B-LOCATION,B-LOCATION
sentence 4603,Bệnh,I-LOCATION,I-LOCATION
sentence 4603,Nhiệt_đới,I-LOCATION,I-LOCATION
sentence 4603,được,O,O
sentence 4603,xác_định,O,O
sentence 4603,dương_tính,O,O
sentence 4603,nCoV,O,O
sentence 4603,vào,O,O
sentence 4603,ngày,O,O
sentence 4603,19/3,B-DATE,B-DATE
sentence 4603,.,O,O
sentence 4604,"""",O,O
sentence 4604,Bệnh_nhân,O,O
sentence 4604,21,B-PATIENT_ID,B-PATIENT_ID
sentence 4604,"""",O,O
sentence 4604,từ,O,O
sentence 4604,Việt_Nam,B-LOCATION,B-LOCATION
sentence 4604,đi,O,O
sentence 4604,Ấn_Độ,B-LOCATION,B-LOCATION
sentence 4604,",",O,O
sentence 4604,sang,O,O
sentence 4604,Anh,B-LOCATION,B-LOCATION
sentence 4604,",",O,O
sentence 4604,rồi,O,O
sentence 4604,về,O,O
sentence 4604,Việt_Nam,B-LOCATION,B-LOCATION
sentence 4604,.,O,O
sentence 4605,"""",O,O
sentence 4605,Bệnh_nhân,O,O
sentence 4605,1067,B-PATIENT_ID,B-PATIENT_ID
sentence 4605,"""",O,O
sentence 4605,",",O,O
sentence 4605,nam,B-GENDER,B-GENDER
sentence 4605,",",O,O
sentence 4605,36,B-AGE,B-AGE
sentence 4605,tuổi,O,O
sentence 4605,",",O,O
sentence 4605,ở,O,O
sentence 4605,xã,B-LOCATION,B-LOCATION
sentence 4605,Viên,I-LOCATION,I-LOCATION
sentence 4605,An,I-LOCATION,I-LOCATION
sentence 4605,",",O,O
sentence 4605,huyện,B-LOCATION,B-LOCATION
sentence 4605,Ngọc_Hiển,I-LOCATION,I-LOCATION
sentence 4605,",",O,O
sentence 4605,tỉnh,B-LOCATION,B-LOCATION
sentence 4605,Cà_Mau,I-LOCATION,I-LOCATION
sentence 4605,.,O,O
sentence 4606,Hiện_tại,O,O
sentence 4606,",",O,O
sentence 4606,bệnh_nhân,O,O
sentence 4606,đã,O,O
sentence 4606,hít,O,O
sentence 4606,thở,O,O
sentence 4606,bình_thường,O,O
sentence 4606,không,O,O
sentence 4606,cần,O,O
sentence 4606,sự,O,O
sentence 4606,trợ_giúp,O,O
sentence 4606,",",O,O
sentence 4606,sức,O,O
sentence 4606,cơ,O,O
sentence 4606,tay,O,O
sentence 4606,đã,O,O
sentence 4606,trở_lại,O,O
sentence 4606,như,O,O
sentence 4606,cũ,O,O
sentence 4606,",",O,O
sentence 4606,sức,O,O
sentence 4606,cơ,O,O
sentence 4606,chân,O,O
sentence 4606,đã,O,O
sentence 4606,phục_hồi,O,O
sentence 4606,được,O,O
sentence 4606,4/5,O,O
sentence 4606,",",O,O
sentence 4606,bệnh_nhân,O,O
sentence 4606,tự,O,O
sentence 4606,ăn_uống,O,O
sentence 4606,",",O,O
sentence 4606,tự,O,O
sentence 4606,ngồi,O,O
sentence 4606,dậy,O,O
sentence 4606,được,O,O
sentence 4606,",",O,O
sentence 4606,tự,O,O
sentence 4606,đứng,O,O
sentence 4606,trên,O,O
sentence 4606,khung,O,O
sentence 4606,tập,O,O
sentence 4606,...,O,O
sentence 4607,Ca,O,O
sentence 4607,bệnh,O,O
sentence 4607,509,B-PATIENT_ID,B-PATIENT_ID
sentence 4607,(,O,O
sentence 4607,bệnh_nhân,O,O
sentence 4607,509,B-PATIENT_ID,B-PATIENT_ID
sentence 4607,),O,O
sentence 4607,:,O,O
sentence 4607,nữ,B-GENDER,B-GENDER
sentence 4607,",",O,O
sentence 4607,46,B-AGE,B-AGE
sentence 4607,tuổi,O,O
sentence 4607,",",O,O
sentence 4607,Trung_tâm,B-LOCATION,B-LOCATION
sentence 4607,Y_tế,I-LOCATION,I-LOCATION
sentence 4607,Cẩm_Lệ,I-LOCATION,I-LOCATION
sentence 4607,",",O,O
sentence 4607,Đà_Nẵng,B-LOCATION,B-LOCATION
sentence 4607,.,O,O
sentence 4608,Khuya,O,O
sentence 4608,ngày,O,O
sentence 4608,8/3,B-DATE,B-DATE
sentence 4608,",",O,O
sentence 4608,sau,O,O
sentence 4608,khi,O,O
sentence 4608,Bộ,B-ORGANIZATION,B-ORGANIZATION
sentence 4608,Y_tế,I-ORGANIZATION,I-ORGANIZATION
sentence 4608,công_bố,O,O
sentence 4608,hai,O,O
sentence 4608,du_khách,O,O
sentence 4608,người,O,O
sentence 4608,Anh,O,O
sentence 4608,đến,O,O
sentence 4608,Đà_Nẵng,B-LOCATION,B-LOCATION
sentence 4608,dương_tính,O,O
sentence 4608,với,O,O
sentence 4608,nCoV,O,O
sentence 4608,",",O,O
sentence 4608,người,O,O
sentence 4608,phụ_nữ,O,O
sentence 4608,này,O,O
sentence 4608,đã,O,O
sentence 4608,lên,O,O
sentence 4608,trang,O,O
sentence 4608,Facebook,O,O
sentence 4608,cá_nhân,O,O
sentence 4608,bịa,O,O
sentence 4608,chuyện,O,O
sentence 4608,hai,O,O
sentence 4608,bệnh_nhân,O,O
sentence 4608,đã,O,O
sentence 4608,"""",O,O
sentence 4608,đưa,O,O
sentence 4608,hai,O,O
sentence 4608,cô,O,O
sentence 4608,gái,O,O
sentence 4608,"""",O,O
sentence 4608,về,O,O
sentence 4608,khách_sạn,O,O
sentence 4608,.,O,O
sentence 4609,Ca,O,O
sentence 4609,bệnh,O,O
sentence 4609,999,B-PATIENT_ID,B-PATIENT_ID
sentence 4609,(,O,O
sentence 4609,bệnh_nhân,O,O
sentence 4609,999,B-PATIENT_ID,B-PATIENT_ID
sentence 4609,),O,O
sentence 4609,tại,O,O
sentence 4609,Quảng_Nam,B-LOCATION,B-LOCATION
sentence 4609,:,O,O
sentence 4609,Nam,B-GENDER,B-GENDER
sentence 4609,",",O,O
sentence 4609,26,B-AGE,B-AGE
sentence 4609,tuổi,O,O
sentence 4609,",",O,O
sentence 4609,có,O,O
sentence 4609,địa_chỉ,O,O
sentence 4609,tại,O,O
sentence 4609,Duy_Thành,B-LOCATION,B-LOCATION
sentence 4609,",",O,O
sentence 4609,Duy_Xuyên,B-LOCATION,B-LOCATION
sentence 4609,",",O,O
sentence 4609,Quảng_Nam,B-LOCATION,B-LOCATION
sentence 4609,",",O,O
sentence 4609,là,O,O
sentence 4609,F1,O,O
sentence 4609,(,O,O
sentence 4609,chồng,O,O
sentence 4609,),O,O
sentence 4609,của,O,O
sentence 4609,bệnh_nhân,O,O
sentence 4609,775,B-PATIENT_ID,B-PATIENT_ID
sentence 4609,và,O,O
sentence 4609,(,O,O
sentence 4609,anh,O,O
sentence 4609,vợ,O,O
sentence 4609,),O,O
sentence 4609,bệnh_nhân,O,O
sentence 4609,671,B-PATIENT_ID,B-PATIENT_ID
sentence 4609,điều_trị,O,O
sentence 4609,tại,O,O
sentence 4609,khoa_ngoại,B-LOCATION,B-LOCATION
sentence 4609,-,I-LOCATION,I-LOCATION
sentence 4609,thần_kinh,I-LOCATION,I-LOCATION
sentence 4609,",",I-LOCATION,I-LOCATION
sentence 4609,Bệnh_viện,I-LOCATION,I-LOCATION
sentence 4609,Đà_Nẵng,I-LOCATION,I-LOCATION
sentence 4609,.,O,O
sentence 4610,Chiều,O,O
sentence 4610,31,B-DATE,B-DATE
sentence 4610,-,I-DATE,I-DATE
sentence 4610,8,I-DATE,I-DATE
sentence 4610,",",O,O
sentence 4610,bộ_phận,B-ORGANIZATION,B-ORGANIZATION
sentence 4610,thường_trực,I-ORGANIZATION,I-ORGANIZATION
sentence 4610,đặc_biệt,I-ORGANIZATION,I-ORGANIZATION
sentence 4610,chống,I-ORGANIZATION,I-ORGANIZATION
sentence 4610,dịch,I-ORGANIZATION,I-ORGANIZATION
sentence 4610,COVID,I-ORGANIZATION,I-ORGANIZATION
sentence 4610,-,I-ORGANIZATION,I-ORGANIZATION
sentence 4610,19,I-ORGANIZATION,I-ORGANIZATION
sentence 4610,của,O,O
sentence 4610,Bộ,B-ORGANIZATION,B-ORGANIZATION
sentence 4610,Y_tế,I-ORGANIZATION,I-ORGANIZATION
sentence 4610,tại,O,O
sentence 4610,TP,B-LOCATION,B-LOCATION
sentence 4610,Đà_Nẵng,I-LOCATION,I-LOCATION
sentence 4610,cũng,O,O
sentence 4610,thông_tin,O,O
sentence 4610,về,O,O
sentence 4610,trường_hợp,O,O
sentence 4610,tử_vong,O,O
sentence 4610,của,O,O
sentence 4610,bệnh_nhân,O,O
sentence 4610,COVID,O,O
sentence 4610,-,O,O
sentence 4610,19,O,O
sentence 4610,số,O,O
sentence 4610,1.040,B-PATIENT_ID,B-PATIENT_ID
sentence 4610,.,O,O
sentence 4611,Hiện,O,O
sentence 4611,ba,O,O
sentence 4611,bệnh_nhân,O,O
sentence 4611,điều_trị,O,O
sentence 4611,Bệnh_viện,B-LOCATION,B-LOCATION
sentence 4611,Bệnh,I-LOCATION,I-LOCATION
sentence 4611,nhiệt_đới,I-LOCATION,I-LOCATION
sentence 4611,Trung_ương,I-LOCATION,I-LOCATION
sentence 4611,cơ_sở,I-LOCATION,I-LOCATION
sentence 4611,2,I-LOCATION,I-LOCATION
sentence 4611,.,O,O
sentence 4612,Bệnh_nhân,O,O
sentence 4612,qua_đời,O,O
sentence 4612,sau,O,O
sentence 4612,khi,O,O
sentence 4612,nhập_viện,O,O
sentence 4612,24,O,O
sentence 4612,giờ,O,O
sentence 4612,với,O,O
sentence 4612,triệu_chứng,O,O
